MIAC Championships,Andrew Berg,Saint John's University,28:53.6,106,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Daniel Zoltek,Saint John's University,28:55.3,107,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Dan Allen,Saint John's University,28:56.2,108,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Stuart Gordon,St. Olaf College,28:56.3,109,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Casey Halbmaier,University of St. Thomas,28:58.1,110,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Kunz,St. Olaf College,28:58.3,111,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ryan Turner,Concordia-Moorhead,28:58.8,112,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ronnie Stimson,Hamline University,29:01.2,113,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Michael Nelson,Saint John's University,29:01.6,114,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Ryan Hanselman,Carleton College,29:02.3,115,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Spencer Nelson,Macalester College,29:03.1,116,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Kyle Mehrhof,Hamline University,29:03.3,117,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Nate Merrill,Macalester College,29:03.6,118,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tanner Fliss,Carleton College,29:05.1,119,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Race Heitkamp,Concordia-Moorhead,29:06.2,120,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tim Huss,Bethel University,29:06.5,121,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Chris Boranian,Macalester College,29:08.7,122,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Cole Konczal,Hamline University,29:08.8,123,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Jonah Shaw,Carleton College,29:10.4,124,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Brandon Quibell,Concordia-Moorhead,29:12.5,125,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Zac Meer,St. Olaf College,29:13.2,126,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alex Fredrickson,Gustavus Alolphus College,29:13.6,127,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Tommy Rusco,Hamline University,29:14.6,128,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Grant Suttie,University of St. Thomas,29:16.3,129,2015,"Como Park Golf Course, St. Paul"
MIAC Championships,Alec Kirtley,St. Olaf College,29:17.4,130,2015,"Como Park Golf Course, St. Paul"
